Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
299	-0.1733	14.1129	0.08329	10.971	11.664	12.092	12.326	12.696	12.954	13.346	14.113	14.933	15.395	15.718	16.212	16.542	17.187	18.364
300	-0.1733	14.1146	0.08328	10.973	11.666	12.093	12.327	12.698	12.956	13.347	14.115	14.934	15.397	15.72	16.214	16.544	17.189	18.366
301	-0.1733	14.1162	0.08328	10.974	11.667	12.095	12.329	12.7	12.957	13.349	14.116	14.936	15.399	15.722	16.215	16.546	17.191	18.368
302	-0.1733	14.1179	0.08327	10.976	11.669	12.097	12.331	12.701	12.959	13.35	14.118	14.938	15.4	15.724	16.217	16.547	17.193	18.369
303	-0.1733	14.1195	0.08326	10.977	11.67	12.098	12.332	12.703	12.96	13.352	14.12	14.939	15.402	15.725	16.219	16.549	17.194	18.371
304	-0.1733	14.1211	0.08326	10.979	11.672	12.099	12.334	12.704	12.962	13.354	14.121	14.941	15.404	15.727	16.22	16.551	17.196	18.373
305	-0.1733	14.1228	0.08325	10.98	11.673	12.101	12.335	12.706	12.964	13.355	14.123	14.943	15.406	15.729	16.222	16.552	17.198	18.374
306	-0.1733	14.1244	0.08325	10.981	11.675	12.103	12.337	12.707	12.965	13.357	14.124	14.944	15.407	15.73	16.224	16.554	17.2	18.377
307	-0.1733	14.126	0.08324	10.983	11.676	12.104	12.338	12.709	12.967	13.358	14.126	14.946	15.409	15.732	16.226	16.556	17.201	18.378
308	-0.1733	14.1275	0.08323	10.985	11.678	12.106	12.34	12.711	12.968	13.36	14.128	14.947	15.41	15.733	16.227	16.557	17.203	18.379
309	-0.1733	14.1291	0.08323	10.986	11.679	12.107	12.341	12.712	12.97	13.361	14.129	14.949	15.412	15.735	16.229	16.559	17.205	18.382
310	-0.1733	14.1307	0.08322	10.987	11.681	12.109	12.343	12.714	12.971	13.363	14.131	14.951	15.414	15.737	16.23	16.561	17.206	18.383
311	-0.1733	14.1322	0.08321	10.989	11.682	12.11	12.344	12.715	12.973	13.365	14.132	14.952	15.415	15.738	16.232	16.562	17.208	18.384
312	-0.1733	14.1338	0.08321	10.99	11.683	12.111	12.346	12.717	12.974	13.366	14.134	14.954	15.417	15.74	16.234	16.564	17.21	18.386
313	-0.1733	14.1353	0.0832	10.992	11.685	12.113	12.347	12.718	12.976	13.368	14.135	14.955	15.418	15.741	16.235	16.565	17.211	18.388
314	-0.1733	14.1368	0.08319	10.993	11.686	12.114	12.349	12.72	12.977	13.369	14.137	14.957	15.42	15.743	16.237	16.567	17.212	18.389
315	-0.1733	14.1383	0.08319	10.994	11.688	12.116	12.35	12.721	12.979	13.37	14.138	14.958	15.421	15.745	16.238	16.569	17.214	18.391
316	-0.1733	14.1398	0.08318	10.996	11.689	12.117	12.351	12.722	12.98	13.372	14.14	14.96	15.423	15.746	16.24	16.57	17.216	18.392
317	-0.1733	14.1413	0.08317	10.997	11.691	12.119	12.353	12.724	12.982	13.373	14.141	14.961	15.424	15.748	16.241	16.572	17.217	18.394
318	-0.1733	14.1428	0.08317	10.998	11.692	12.12	12.354	12.725	12.983	13.375	14.143	14.963	15.426	15.749	16.243	16.573	17.219	18.396
319	-0.1733	14.1443	0.08316	11	11.693	12.122	12.356	12.727	12.985	13.376	14.144	14.964	15.428	15.751	16.244	16.575	17.22	18.397
320	-0.1733	14.1458	0.08315	11.001	11.695	12.123	12.357	12.728	12.986	13.378	14.146	14.966	15.429	15.752	16.246	16.576	17.222	18.398
321	-0.1733	14.1472	0.08315	11.002	11.696	12.124	12.358	12.73	12.987	13.379	14.147	14.967	15.431	15.754	16.247	16.578	17.223	18.4
322	-0.1733	14.1487	0.08314	11.004	11.698	12.126	12.36	12.731	12.989	13.381	14.149	14.969	15.432	15.755	16.249	16.579	17.225	18.402
323	-0.1733	14.1501	0.08313	11.005	11.699	12.127	12.361	12.733	12.99	13.382	14.15	14.97	15.433	15.756	16.25	16.581	17.226	18.403
324	-0.1733	14.1516	0.08313	11.007	11.7	12.128	12.363	12.734	12.992	13.384	14.152	14.972	15.435	15.758	16.252	16.582	17.228	18.405
325	-0.1733	14.153	0.08312	11.008	11.702	12.13	12.364	12.735	12.993	13.385	14.153	14.973	15.436	15.76	16.253	16.584	17.229	18.406
326	-0.1733	14.1544	0.08311	11.009	11.703	12.131	12.366	12.737	12.994	13.386	14.154	14.975	15.438	15.761	16.255	16.585	17.231	18.407
327	-0.1733	14.1558	0.0831	11.011	11.704	12.133	12.367	12.738	12.996	13.388	14.156	14.976	15.439	15.762	16.256	16.586	17.232	18.408
328	-0.1733	14.1572	0.0831	11.012	11.706	12.134	12.368	12.739	12.997	13.389	14.157	14.977	15.441	15.764	16.258	16.588	17.234	18.41
329	-0.1733	14.1586	0.08309	11.013	11.707	12.135	12.37	12.741	12.999	13.391	14.159	14.979	15.442	15.765	16.259	16.589	17.235	18.412
330	-0.1733	14.16	0.08308	11.015	11.708	12.137	12.371	12.742	13	13.392	14.16	14.98	15.443	15.766	16.26	16.591	17.236	18.413
331	-0.1733	14.1614	0.08307	11.016	11.71	12.138	12.372	12.744	13.001	13.393	14.161	14.982	15.445	15.768	16.262	16.592	17.237	18.414
332	-0.1733	14.1628	0.08307	11.017	11.711	12.139	12.374	12.745	13.003	13.395	14.163	14.983	15.446	15.769	16.263	16.593	17.239	18.416
333	-0.1733	14.1642	0.08306	11.019	11.712	12.141	12.375	12.746	13.004	13.396	14.164	14.984	15.448	15.771	16.264	16.595	17.24	18.417
334	-0.1733	14.1656	0.08305	11.02	11.714	12.142	12.377	12.748	13.006	13.398	14.166	14.986	15.449	15.772	16.266	16.596	17.242	18.418
335	-0.1733	14.1669	0.08304	11.021	11.715	12.144	12.378	12.749	13.007	13.399	14.167	14.987	15.45	15.773	16.267	16.597	17.243	18.419
336	-0.1733	14.1683	0.08304	11.022	11.716	12.145	12.379	12.75	13.008	13.4	14.168	14.989	15.452	15.775	16.269	16.599	17.245	18.421
337	-0.1733	14.1696	0.08303	11.024	11.718	12.146	12.38	12.752	13.009	13.401	14.17	14.99	15.453	15.776	16.27	16.6	17.246	18.422
338	-0.1733	14.171	0.08302	11.025	11.719	12.148	12.382	12.753	13.011	13.403	14.171	14.991	15.454	15.778	16.271	16.601	17.247	18.423
339	-0.1733	14.1723	0.08301	11.027	11.721	12.149	12.383	12.754	13.012	13.404	14.172	14.993	15.456	15.779	16.272	16.603	17.248	18.425
340	-0.1733	14.1737	0.08301	11.028	11.722	12.15	12.384	12.756	13.014	13.406	14.174	14.994	15.457	15.78	16.274	16.604	17.25	18.426
341	-0.1733	14.175	0.083	11.029	11.723	12.151	12.386	12.757	13.015	13.407	14.175	14.995	15.458	15.782	16.275	16.606	17.251	18.428
342	-0.1733	14.1763	0.08299	11.03	11.724	12.153	12.387	12.758	13.016	13.408	14.176	14.997	15.46	15.783	16.276	16.607	17.252	18.429
343	-0.1733	14.1777	0.08298	11.032	11.726	12.154	12.389	12.76	13.018	13.41	14.178	14.998	15.461	15.784	16.278	16.608	17.253	18.43
344	-0.1733	14.179	0.08297	11.033	11.727	12.156	12.39	12.761	13.019	13.411	14.179	14.999	15.462	15.785	16.279	16.609	17.255	18.431
345	-0.1733	14.1803	0.08297	11.034	11.728	12.157	12.391	12.762	13.02	13.412	14.18	15.001	15.464	15.787	16.28	16.611	17.256	18.433
346	-0.1733	14.1816	0.08296	11.035	11.73	12.158	12.392	12.764	13.021	13.413	14.182	15.002	15.465	15.788	16.282	16.612	17.257	18.434
347	-0.1733	14.1829	0.08295	11.037	11.731	12.159	12.394	12.765	13.023	13.415	14.183	15.003	15.466	15.789	16.283	16.613	17.259	18.435
348	-0.1733	14.1842	0.08294	11.038	11.732	12.161	12.395	12.766	13.024	13.416	14.184	15.004	15.467	15.791	16.284	16.614	17.26	18.436
349	-0.1733	14.1855	0.08293	11.039	11.734	12.162	12.396	12.768	13.025	13.417	14.186	15.006	15.469	15.792	16.285	16.616	17.261	18.437
350	-0.1733	14.1869	0.08293	11.041	11.735	12.163	12.398	12.769	13.027	13.419	14.187	15.007	15.47	15.793	16.287	16.617	17.263	18.439
351	-0.1733	14.1882	0.08292	11.042	11.736	12.165	12.399	12.77	13.028	13.42	14.188	15.008	15.471	15.795	16.288	16.618	17.264	18.44
352	-0.1733	14.1894	0.08291	11.043	11.737	12.166	12.4	12.771	13.029	13.421	14.189	15.01	15.473	15.796	16.289	16.62	17.265	18.441
353	-0.1733	14.1907	0.0829	11.044	11.739	12.167	12.401	12.773	13.031	13.423	14.191	15.011	15.474	15.797	16.291	16.621	17.266	18.442
354	-0.1733	14.192	0.08289	11.046	11.74	12.168	12.403	12.774	13.032	13.424	14.192	15.012	15.475	15.798	16.292	16.622	17.267	18.443
355	-0.1733	14.1933	0.08289	11.047	11.741	12.17	12.404	12.775	13.033	13.425	14.193	15.014	15.477	15.8	16.293	16.623	17.269	18.445
356	-0.1733	14.1946	0.08288	11.048	11.742	12.171	12.405	12.777	13.034	13.426	14.195	15.015	15.478	15.801	16.294	16.625	17.27	18.446
357	-0.1733	14.1959	0.08287	11.05	11.744	12.172	12.407	12.778	13.036	13.428	14.196	15.016	15.479	15.802	16.296	16.626	17.271	18.447
358	-0.1733	14.1972	0.08286	11.051	11.745	12.174	12.408	12.779	13.037	13.429	14.197	15.017	15.48	15.803	16.297	16.627	17.272	18.448
359	-0.1733	14.1985	0.08285	11.052	11.746	12.175	12.409	12.781	13.038	13.43	14.199	15.019	15.482	15.805	16.298	16.628	17.273	18.449
360	-0.1733	14.1998	0.08284	11.054	11.748	12.176	12.411	12.782	13.04	13.432	14.2	15.02	15.483	15.806	16.299	16.629	17.275	18.45
361	-0.1733	14.201	0.08284	11.054	11.749	12.177	12.412	12.783	13.041	13.433	14.201	15.021	15.484	15.807	16.301	16.631	17.276	18.452
362	-0.1733	14.2023	0.08283	11.056	11.75	12.179	12.413	12.784	13.042	13.434	14.202	15.022	15.485	15.808	16.302	16.632	17.277	18.453
363	-0.1733	14.2036	0.08282	11.057	11.751	12.18	12.414	12.786	13.044	13.436	14.204	15.024	15.487	15.81	16.303	16.633	17.278	18.454
364	-0.1733	14.2049	0.08281	11.058	11.753	12.181	12.416	12.787	13.045	13.437	14.205	15.025	15.488	15.811	16.304	16.634	17.28	18.455
365	-0.1733	14.2062	0.0828	11.06	11.754	12.183	12.417	12.788	13.046	13.438	14.206	15.026	15.489	15.812	16.306	16.636	17.281	18.456
366	-0.1733	14.2074	0.08279	11.061	11.755	12.184	12.418	12.79	13.047	13.439	14.207	15.027	15.49	15.813	16.307	16.637	17.282	18.457
367	-0.1733	14.2087	0.08279	11.062	11.756	12.185	12.419	12.791	13.049	13.441	14.209	15.029	15.492	15.815	16.308	16.638	17.283	18.459
368	-0.1733	14.21	0.08278	11.063	11.758	12.186	12.421	12.792	13.05	13.442	14.21	15.03	15.493	15.816	16.309	16.639	17.284	18.46
369	-0.1733	14.2113	0.08277	11.065	11.759	12.188	12.422	12.793	13.051	13.443	14.211	15.031	15.494	15.817	16.311	16.641	17.286	18.461
370	-0.1733	14.2126	0.08276	11.066	11.76	12.189	12.423	12.795	13.053	13.445	14.213	15.033	15.495	15.818	16.312	16.642	17.287	18.462
371	-0.1733	14.2138	0.08275	11.067	11.762	12.19	12.425	12.796	13.054	13.446	14.214	15.034	15.497	15.82	16.313	16.643	17.288	18.463
372	-0.1733	14.2151	0.08274	11.069	11.763	12.192	12.426	12.797	13.055	13.447	14.215	15.035	15.498	15.821	16.314	16.644	17.289	18.464
373	-0.1733	14.2164	0.08274	11.07	11.764	12.193	12.427	12.798	13.056	13.448	14.216	15.036	15.499	15.822	16.316	16.646	17.291	18.466
374	-0.1733	14.2177	0.08273	11.071	11.765	12.194	12.428	12.8	13.058	13.45	14.218	15.038	15.501	15.824	16.317	16.647	17.292	18.467
375	-0.1733	14.2189	0.08272	11.072	11.767	12.195	12.43	12.801	13.059	13.451	14.219	15.039	15.502	15.825	16.318	16.648	17.293	18.468
376	-0.1733	14.2202	0.08271	11.074	11.768	12.197	12.431	12.802	13.06	13.452	14.22	15.04	15.503	15.826	16.319	16.649	17.294	18.469
377	-0.1733	14.2215	0.0827	11.075	11.769	12.198	12.432	12.804	13.062	13.454	14.222	15.041	15.504	15.827	16.32	16.65	17.295	18.47
378	-0.1733	14.2228	0.08269	11.076	11.771	12.199	12.434	12.805	13.063	13.455	14.223	15.043	15.505	15.828	16.322	16.652	17.296	18.471
379	-0.1733	14.224	0.08268	11.078	11.772	12.201	12.435	12.806	13.064	13.456	14.224	15.044	15.507	15.829	16.323	16.653	17.297	18.472
380	-0.1733	14.2253	0.08267	11.079	11.773	12.202	12.436	12.808	13.065	13.457	14.225	15.045	15.508	15.831	16.324	16.654	17.298	18.473
381	-0.1733	14.2266	0.08267	11.08	11.774	12.203	12.437	12.809	13.067	13.459	14.227	15.046	15.509	15.832	16.325	16.655	17.3	18.475
382	-0.1733	14.2279	0.08266	11.081	11.776	12.204	12.439	12.81	13.068	13.46	14.228	15.048	15.511	15.833	16.327	16.657	17.301	18.476
383	-0.1733	14.2292	0.08265	11.083	11.777	12.206	12.44	12.811	13.069	13.461	14.229	15.049	15.512	15.835	16.328	16.658	17.302	18.477
384	-0.1733	14.2304	0.08264	11.084	11.778	12.207	12.441	12.813	13.071	13.463	14.23	15.05	15.513	15.836	16.329	16.659	17.303	18.478
385	-0.1733	14.2317	0.08263	11.085	11.78	12.208	12.443	12.814	13.072	13.464	14.232	15.051	15.514	15.837	16.33	16.66	17.305	18.479
386	-0.1733	14.233	0.08262	11.087	11.781	12.21	12.444	12.815	13.073	13.465	14.233	15.053	15.515	15.838	16.331	16.661	17.306	18.48
387	-0.1733	14.2343	0.08261	11.088	11.782	12.211	12.445	12.817	13.075	13.466	14.234	15.054	15.517	15.839	16.333	16.662	17.307	18.481
388	-0.1733	14.2356	0.08261	11.089	11.783	12.212	12.447	12.818	13.076	13.468	14.236	15.055	15.518	15.841	16.334	16.664	17.309	18.483
389	-0.1733	14.2369	0.0826	11.09	11.785	12.213	12.448	12.819	13.077	13.469	14.237	15.057	15.519	15.842	16.335	16.665	17.31	18.484
390	-0.1733	14.2381	0.08259	11.092	11.786	12.215	12.449	12.82	13.078	13.47	14.238	15.058	15.521	15.843	16.336	16.666	17.311	18.485
391	-0.1733	14.2394	0.08258	11.093	11.787	12.216	12.45	12.822	13.08	13.472	14.239	15.059	15.522	15.845	16.338	16.667	17.312	18.486
392	-0.1733	14.2407	0.08257	11.094	11.789	12.217	12.452	12.823	13.081	13.473	14.241	15.06	15.523	15.846	16.339	16.669	17.313	18.487
393	-0.1733	14.242	0.08256	11.096	11.79	12.219	12.453	12.824	13.082	13.474	14.242	15.062	15.524	15.847	16.34	16.67	17.314	18.488
394	-0.1733	14.2433	0.08255	11.097	11.791	12.22	12.454	12.826	13.084	13.476	14.243	15.063	15.526	15.848	16.341	16.671	17.315	18.489
395	-0.1733	14.2446	0.08254	11.098	11.793	12.221	12.456	12.827	13.085	13.477	14.245	15.064	15.527	15.85	16.342	16.672	17.317	18.49
396	-0.1733	14.2459	0.08254	11.099	11.794	12.223	12.457	12.828	13.086	13.478	14.246	15.066	15.528	15.851	16.344	16.674	17.318	18.492
397	-0.1733	14.2472	0.08253	11.101	11.795	12.224	12.458	12.83	13.087	13.479	14.247	15.067	15.529	15.852	16.345	16.675	17.319	18.493
398	-0.1733	14.2485	0.08252	11.102	11.797	12.225	12.46	12.831	13.089	13.481	14.249	15.068	15.531	15.853	16.346	16.676	17.32	18.494
399	-0.1733	14.2498	0.08251	11.103	11.798	12.227	12.461	12.832	13.09	13.482	14.25	15.069	15.532	15.855	16.348	16.677	17.322	18.495
400	-0.1733	14.2511	0.0825	11.105	11.799	12.228	12.462	12.834	13.091	13.483	14.251	15.071	15.533	15.856	16.349	16.679	17.323	18.497
401	-0.1733	14.2524	0.08249	11.106	11.801	12.229	12.464	12.835	13.093	13.485	14.252	15.072	15.534	15.857	16.35	16.68	17.324	18.498
402	-0.1733	14.2537	0.08248	11.107	11.802	12.231	12.465	12.836	13.094	13.486	14.254	15.073	15.536	15.858	16.351	16.681	17.325	18.499
403	-0.1733	14.255	0.08247	11.109	11.803	12.232	12.466	12.838	13.095	13.487	14.255	15.074	15.537	15.86	16.352	16.682	17.326	18.5
404	-0.1733	14.2563	0.08247	11.11	11.804	12.233	12.467	12.839	13.097	13.489	14.256	15.076	15.538	15.861	16.354	16.684	17.328	18.501
405	-0.1733	14.2576	0.08246	11.111	11.806	12.234	12.469	12.84	13.098	13.49	14.258	15.077	15.54	15.862	16.355	16.685	17.329	18.503
406	-0.1733	14.2589	0.08245	11.112	11.807	12.236	12.47	12.841	13.099	13.491	14.259	15.078	15.541	15.864	16.356	16.686	17.33	18.504
407	-0.1733	14.2602	0.08244	11.114	11.808	12.237	12.471	12.843	13.101	13.492	14.26	15.08	15.542	15.865	16.358	16.687	17.331	18.505
408	-0.1733	14.2615	0.08243	11.115	11.81	12.238	12.473	12.844	13.102	13.494	14.262	15.081	15.543	15.866	16.359	16.688	17.332	18.506
409	-0.1733	14.2629	0.08242	11.116	11.811	12.24	12.474	12.845	13.103	13.495	14.263	15.082	15.545	15.867	16.36	16.69	17.334	18.507
410	-0.1733	14.2642	0.08241	11.118	11.812	12.241	12.476	12.847	13.105	13.497	14.264	15.084	15.546	15.869	16.361	16.691	17.335	18.508
411	-0.1733	14.2655	0.0824	11.119	11.814	12.242	12.477	12.848	13.106	13.498	14.266	15.085	15.547	15.87	16.363	16.692	17.336	18.509
412	-0.1733	14.2668	0.0824	11.12	11.815	12.244	12.478	12.849	13.107	13.499	14.267	15.086	15.549	15.871	16.364	16.694	17.338	18.511
413	-0.1733	14.2682	0.08239	11.122	11.816	12.245	12.479	12.851	13.109	13.501	14.268	15.088	15.55	15.873	16.365	16.695	17.339	18.512
414	-0.1733	14.2695	0.08238	11.123	11.818	12.246	12.481	12.852	13.11	13.502	14.27	15.089	15.551	15.874	16.367	16.696	17.34	18.513
415	-0.1733	14.2708	0.08237	11.124	11.819	12.248	12.482	12.853	13.111	13.503	14.271	15.09	15.553	15.875	16.368	16.697	17.341	18.514
416	-0.1733	14.2722	0.08236	11.126	11.82	12.249	12.484	12.855	13.113	13.505	14.272	15.092	15.554	15.876	16.369	16.699	17.343	18.516
417	-0.1733	14.2735	0.08235	11.127	11.822	12.25	12.485	12.856	13.114	13.506	14.274	15.093	15.555	15.878	16.37	16.7	17.344	18.517
418	-0.1733	14.2749	0.08234	11.128	11.823	12.252	12.486	12.858	13.115	13.507	14.275	15.094	15.557	15.879	16.372	16.701	17.345	18.518
419	-0.1733	14.2762	0.08233	11.13	11.825	12.253	12.488	12.859	13.117	13.509	14.276	15.095	15.558	15.88	16.373	16.702	17.346	18.519
420	-0.1733	14.2775	0.08233	11.131	11.826	12.254	12.489	12.86	13.118	13.51	14.278	15.097	15.559	15.882	16.374	16.704	17.348	18.521
421	-0.1733	14.2789	0.08232	11.132	11.827	12.256	12.49	12.862	13.119	13.511	14.279	15.098	15.561	15.883	16.376	16.705	17.349	18.522
422	-0.1733	14.2803	0.08231	11.134	11.828	12.257	12.492	12.863	13.121	13.513	14.28	15.1	15.562	15.884	16.377	16.707	17.35	18.523
423	-0.1733	14.2816	0.0823	11.135	11.83	12.259	12.493	12.864	13.122	13.514	14.282	15.101	15.563	15.886	16.378	16.708	17.351	18.524
424	-0.1733	14.283	0.08229	11.136	11.831	12.26	12.494	12.866	13.124	13.515	14.283	15.102	15.565	15.887	16.38	16.709	17.353	18.525
425	-0.1733	14.2843	0.08228	11.138	11.833	12.261	12.496	12.867	13.125	13.517	14.284	15.104	15.566	15.888	16.381	16.71	17.354	18.526
426	-0.1733	14.2857	0.08227	11.139	11.834	12.263	12.497	12.868	13.126	13.518	14.286	15.105	15.567	15.89	16.382	16.712	17.355	18.528
427	-0.1733	14.2871	0.08227	11.14	11.835	12.264	12.498	12.87	13.128	13.519	14.287	15.106	15.569	15.891	16.384	16.713	17.357	18.529
428	-0.1733	14.2884	0.08226	11.142	11.836	12.265	12.5	12.871	13.129	13.521	14.288	15.108	15.57	15.892	16.385	16.714	17.358	18.531
429	-0.1733	14.2898	0.08225	11.143	11.838	12.267	12.501	12.872	13.13	13.522	14.29	15.109	15.571	15.894	16.386	16.716	17.359	18.532
430	-0.1733	14.2912	0.08224	11.144	11.839	12.268	12.503	12.874	13.132	13.524	14.291	15.11	15.573	15.895	16.388	16.717	17.361	18.533
431	-0.1733	14.2926	0.08223	11.146	11.841	12.27	12.504	12.875	13.133	13.525	14.293	15.112	15.574	15.896	16.389	16.718	17.362	18.534
432	-0.1733	14.294	0.08222	11.147	11.842	12.271	12.505	12.877	13.135	13.526	14.294	15.113	15.575	15.898	16.39	16.72	17.363	18.535
433	-0.1733	14.2953	0.08222	11.148	11.843	12.272	12.507	12.878	13.136	13.528	14.295	15.115	15.577	15.899	16.392	16.721	17.365	18.537
